-24.5 -3.5 -6.9 0.2028249184 12
-24.5 -3.5 -5.1 0.06600797663 15
-24.5 -3.5 -2.7 0.05012627329 10
-24.5 -3.5 7.5 0.4104393029 11
-24.5 -3.5 9.3 0.6778451071 9
-24.5 -3.5 11.1 0.08225658195 10
-24.5 -2.5 -14.1 0.4755203179 8
-24.5 -2.5 -9.3 0.744597603 4
-24.5 -2.5 -5.1 0.3029192377 5
-24.5 -2.5 11.1 0.1336518984 7
-24.5 -2.5 14.1 0.3220375648 5
-24.5 -1.5 -10.5 0.152046357 9
-24.5 -1.5 -8.1 1.433822296 9
-24.5 -0.5 -11.7 0.9544209632 8
-24.5 -0.5 -9.9 0.5745624843 5
-24.5 -0.5 -8.1 0.4655261558 4
-24.5 -0.5 -5.7 0.3339104007 5
-24.5 -0.5 2.7 3.311110562 3
-24.5 -0.5 12.9 0.3374875229 7
-24.5 0.5 -11.7 0.3398045694 15
-24.5 0.5 -10.5 0.6670761522 13
-24.5 0.5 -6.9 0.2798628092 8
-24.5 0.5 -1.5 0.3299844584 9
-24.5 0.5 -0.9 2.151859281 10
-24.5 0.5 5.1 0.3591428911 8
-24.5 0.5 6.9 0.4209986384 10
-24.5 1.5 11.1 0.2810185989 4
-24.5 2.5 -9.3 0.1365832603 12
-24.5 2.5 -5.1 0.5809092906 10
-24.5 2.5 -0.9 0.5443449914 8
-24.5 2.5 12.3 1.334974893 2
-24.5 3.5 -8.7 0.0616744768 12
-24.5 3.5 -6.3 0.6963960354 8
-24.5 3.5 -5.7 0.4938966533 5
-24.5 3.5 0.3 1.004139013 7
-24.5 3.5 5.1 0.4681072869 10
-24.5 3.5 5.7 0.148139235 10
-24.5 3.5 8.1 0.1125449018 8
-24.5 3.5 9.3 0.09582067321 10
-24.5 4.5 -3.9 0.7327131295 5
-24.5 4.5 12.3 2.660544234 7
-24.5 5.5 -11.7 0.4322715681 7
-24.5 5.5 -9.9 0.4912924833 9
-24.5 5.5 8.1 0.3262899382 6
-24.5 5.5 8.7 0.969075713 6
-24.5 6.5 -10.5 0.05483300019 9
-24.5 6.5 -5.1 0.727654844 9
-24.5 7.5 -9.9 0.1313879656 9
-24.5 7.5 -9.3 0.1184089156 8
-24.5 7.5 5.1 0.4254714771 5
-24.5 7.5 12.9 2.486671722 7
-24.5 8.5 -11.1 0.06549602023 20
-24.5 8.5 -3.3 1.026120609 9
-24.5 8.5 0.3 0.493232024 7
-24.5 8.5 6.3 0.2328371856 8
-24.5 8.5 8.1 0.07619437947 5
-24.5 8.5 14.7 0.2299281317 5
-24.5 9.5 -5.1 0.6676787475 9
-24.5 9.5 -3.9 0.3472205418 8
-24.5 9.5 3.9 0.3270925641 6
-24.5 9.5 5.7 0.5536591329 8
-24.5 10.5 -2.7 0.7083798344 10
-24.5 10.5 -1.5 0.2005030151 8
-24.5 10.5 6.9 1.562179817 9
-24.5 10.5 7.5 0.5535435418 8
-24.5 11.5 -9.3 1.842933547 5
-24.5 11.5 6.9 0.6579115507 4
-24.5 12.5 -13.5 0.4373842005 9
-24.5 12.5 1.5 1.750938921 4
-24.5 12.5 3.3 0.1672031195 5
-24.5 12.5 10.5 0.1179341491 11
-24.5 13.5 -9.9 0.4758725739 11
-24.5 13.5 -0.9 0.05378334549 10
-24.5 13.5 2.7 0.8518689379 8
-24.5 13.5 3.3 0.3216529566 8
-24.5 13.5 3.9 0.02921638807 8
-24.5 13.5 5.1 0.7337385742 8
-24.5 14.5 -14.7 0.07973972117 9
-24.5 14.5 -8.1 0.979239261 5
-24.5 14.5 1.5 1.068607434 6
-24.5 14.5 2.1 1.080281977 6
-24.5 14.5 6.9 1.460613639 6
-24.5 14.5 7.5 0.5938444873 6
-24.5 14.5 10.5 0.05868791385 5
-24.5 14.5 14.1 0.6934124789 8
-24.5 15.5 -0.9 1.25271706 3
-24.5 15.5 0.9 0.2516596586 4
-24.5 15.5 1.5 0.5062735744 4
-24.5 16.5 -9.9 0.06485543374 7
-24.5 16.5 -8.1 0.3212740937 9
-24.5 16.5 -5.7 0.1215998939 8
-24.5 16.5 5.7 0.7581165302 7
-24.5 16.5 8.7 0.5459086288 5
-24.5 16.5 12.3 0.5249724655 6
-24.5 16.5 14.1 0.4961629429 8
-24.5 16.5 14.7 0.1975635225 8
-24.5 17.5 -14.1 0.1867354961 10
-24.5 17.5 -12.3 1.313956343 10
-24.5 17.5 -7.5 0.199259428 6
-24.5 17.5 10.5 1.655556214 8
-24.5 18.5 -13.5 1.728356175 9
-24.5 18.5 -11.1 0.04073961647 8
-24.5 18.5 8.7 0.2630222736 7
-24.5 18.5 11.1 0.6126419214 7
-24.5 19.5 6.9 0.3186395459 6
-24.5 19.5 11.1 0.05247630442 7
-24.5 19.5 12.9 0.3473267024 7
-24.5 20.5 -8.7 0.8932597653 5
-24.5 20.5 -2.7 0.2611983953 5
-24.5 20.5 -1.5 1.447302358 7
-24.5 20.5 -0.9 0.6597736293 6
-24.5 20.5 9.3 0.6533515708 4
-24.5 21.5 -4.5 0.8177377358 3
-24.5 21.5 14.1 0.05658097012 4
-24.5 22.5 9.9 7.396995038 5
-24.5 23.5 -2.1 0.9350441561 4
-24.5 23.5 2.1 0.3224278096 4
-24.5 23.5 5.1 1.834215234 4
-24.5 24.5 -8.7 2.840636466 4
-24.5 24.5 5.7 0.8779960119 4
-23.5 -24.5 -1.5 1.50198857 4
-23.5 -24.5 2.1 0.6517840335 4
-23.5 -23.5 -10.5 1.45402158 6
-23.5 -23.5 -9.9 0.5996826238 6
-23.5 -23.5 -8.7 0.06747075771 4
-23.5 -23.5 -2.1 0.7630487502 4
-23.5 -22.5 -2.7 1.925186131 6
-23.5 -22.5 -1.5 1.537480643 6
-23.5 -22.5 3.9 1.033465516 9
-23.5 -22.5 9.3 0.328168663 11
-23.5 -22.5 10.5 0.07060255749 11
-23.5 -22.5 11.1 0.1384565157 11
-23.5 -22.5 12.3 0.2902074613 11
-23.5 -21.5 -2.1 0.4687181212 11
-23.5 -21.5 -1.5 0.5456655016 12
-23.5 -21.5 -0.9 0.6899186296 13
-23.5 -21.5 2.1 0.5137243136 9
-23.5 -21.5 3.9 0.1776916342 7
-23.5 -21.5 12.3 0.2658760566 11
-23.5 -21.5 14.7 0.8831473531 11
-23.5 -20.5 -14.1 0.1246740527 13
-23.5 -20.5 -13.5 0.2783718887 12
-23.5 -20.5 -11.1 3.665538557 13
-23.5 -20.5 -1.5 0.7138169283 16
-23.5 -20.5 -0.3 0.180302462 16
-23.5 -20.5 0.3 0.1539861206 15
-23.5 -20.5 0.9 0.772607222 16
-23.5 -20.5 2.1 1.013598406 16
-23.5 -20.5 2.7 0.2466439591 14
-23.5 -20.5 9.9 1.359961691 7
-23.5 -20.5 11.7 0.2392255172 10
-23.5 -19.5 -8.1 0.336977842 10
-23.5 -19.5 -4.5 0.3254259039 11
-23.5 -19.5 2.1 0.845644273 8
-23.5 -19.5 3.3 0.2559652736 10
-23.5 -19.5 8.1 0.9812060598 11
-23.5 -18.5 -11.1 0.3387174724 11
-23.5 -18.5 -7.5 0.1633583925 9
-23.5 -18.5 9.3 0.1893585029 14
-23.5 -18.5 9.9 0.1698039084 15
-23.5 -18.5 13.5 0.06880572368 13
-23.5 -17.5 -14.7 0.7177219364 17
-23.5 -17.5 -10.5 0.1304076938 12
-23.5 -17.5 -9.3 0.02567880826 10
-23.5 -17.5 -1.5 0.8273696544 7
-23.5 -17.5 0.3 0.1956543427 8
-23.5 -17.5 5.1 0.9839984372 12
-23.5 -17.5 6.9 0.3665150917 15
-23.5 -17.5 9.3 0.1654308536 15
-23.5 -17.5 11.7 0.343910325 15
-23.5 -17.5 12.9 0.2179313734 17
-23.5 -16.5 -14.1 0.2229997093 11
-23.5 -16.5 -11.7 0.2738379297 15
-23.5 -16.5 -9.9 0.5453917395 13
-23.5 -16.5 -2.1 0.4021941616 11
-23.5 -16.5 4.5 0.9023996433 13
-23.5 -16.5 11.1 0.09318717208 11
-23.5 -15.5 -13.5 0.2522958962 16
-23.5 -15.5 -12.3 1.366439972 14
-23.5 -15.5 -9.3 0.0953332334 19
-23.5 -15.5 -8.7 0.3602884456 17
-23.5 -15.5 -6.3 0.1741036904 16
-23.5 -15.5 -4.5 0.2338995616 18
-23.5 -15.5 -0.3 0.3363378966 13
-23.5 -15.5 8.7 1.060547793 12
-23.5 -14.5 -8.1 0.1559875288 14
-23.5 -14.5 -7.5 0.08717170433 14
-23.5 -14.5 -3.9 0.1485563053 13
-23.5 -14.5 -2.7 0.08702808783 13
-23.5 -14.5 -2.1 0.383194216 11
-23.5 -14.5 -1.5 0.1020310865 9
-23.5 -14.5 -0.9 0.3667425791 9
-23.5 -14.5 0.3 0.1647249258 11
-23.5 -14.5 11.7 0.08749189065 13
-23.5 -13.5 -4.5 0.9276536818 9
-23.5 -13.5 -3.3 0.5454028568 10
-23.5 -13.5 0.3 0.5040473801 11
-23.5 -13.5 8.1 0.1564663589 9
-23.5 -12.5 -14.1 0.58327103 15
-23.5 -12.5 -13.5 0.596760867 14
-23.5 -12.5 -8.1 0.3394800308 11
-23.5 -12.5 -3.9 0.1162408525 11
-23.5 -12.5 -2.1 0.05326895578 13
-23.5 -12.5 -0.9 0.111994075 14
-23.5 -12.5 0.3 0.3575613953 13
-23.5 -12.5 5.7 0.2195333717 9
-23.5 -11.5 -7.5 0.2099976715 9
-23.5 -11.5 -3.3 0.5411296067 14
-23.5 -11.5 -0.9 0.5380100519 9
-23.5 -11.5 2.1 0.7751332211 14
-23.5 -11.5 3.3 0.4140919739 16
-23.5 -11.5 4.5 0.04084303458 17
-23.5 -11.5 6.9 0.1780529292 17
-23.5 -11.5 13.5 1.103113591 10
-23.5 -10.5 -1.5 1.232370205 10
-23.5 -10.5 2.7 0.5987178376 12
-23.5 -10.5 5.1 0.4989165374 10
-23.5 -10.5 9.3 0.2314601101 11
-23.5 -9.5 -14.1 0.4310683558 11
-23.5 -9.5 -13.5 0.05219799191 12
-23.5 -9.5 -11.7 0.03832768396 9
-23.5 -9.5 -6.3 0.7754865653 14
-23.5 -9.5 -5.7 0.228578102 14
-23.5 -9.5 -4.5 0.08192571341 15
-23.5 -9.5 -3.9 0.08714557302 15
-23.5 -9.5 -3.3 0.3812726269 15
-23.5 -8.5 -14.1 0.2567985013 12
-23.5 -8.5 -13.5 0.6954816912 11
-23.5 -8.5 -11.7 0.3714282391 11
-23.5 -8.5 -6.9 0.4461695152 8
-23.5 -8.5 6.9 0.6593179261 9
-23.5 -8.5 10.5 1.064221536 13
-23.5 -7.5 -14.1 0.4604263979 10
-23.5 -7.5 -13.5 0.2526652708 13
-23.5 -7.5 -5.1 0.6959871948 13
-23.5 -7.5 -3.9 0.2472436431 8
-23.5 -7.5 -3.3 1.283411511 9
-23.5 -7.5 0.3 0.07857555697 11
-23.5 -7.5 5.7 0.1701085658 11
-23.5 -7.5 7.5 0.4910082066 13
-23.5 -7.5 9.3 0.2075645218 9
-23.5 -7.5 11.7 0.3334308388 12
-23.5 -6.5 -6.9 0.0343827157 21
-23.5 -6.5 -3.3 0.2244619219 20
-23.5 -6.5 -2.7 0.3628600247 16
-23.5 -6.5 0.3 0.2083143525 16
-23.5 -6.5 6.3 0.78480391 23
-23.5 -6.5 12.3 0.3189443516 17
-23.5 -5.5 -12.9 0.04975330425 18
-23.5 -5.5 -7.5 0.1591189467 16
-23.5 -5.5 -2.1 0.2929194076 16
-23.5 -5.5 -0.3 0.3221507924 18
-23.5 -5.5 0.3 0.09420079855 19
-23.5 -5.5 1.5 0.1204050885 21
-23.5 -5.5 4.5 1.67960841 17
-23.5 -5.5 7.5 0.04861706288 18
-23.5 -5.5 13.5 0.04921443648 14
-23.5 -4.5 -12.3 0.1865572308 9
-23.5 -4.5 -11.1 0.01621362233 12
-23.5 -4.5 -5.1 0.06062654604 7
-23.5 -4.5 -2.7 0.2495501899 9
-23.5 -4.5 2.1 0.2764635708 14
-23.5 -4.5 2.7 0.8077404134 15
-23.5 -4.5 5.7 0.6841839104 14
-23.5 -4.5 9.3 0.0891434462 11
-23.5 -4.5 14.1 0.1757452557 12
-23.5 -3.5 -7.5 0.0816189223 16
-23.5 -3.5 -6.3 0.3485152585 14
-23.5 -3.5 1.5 0.238510849 11
-23.5 -3.5 5.7 0.2920050223 14
-23.5 -2.5 -14.1 0.1899040502 11
-23.5 -2.5 -12.3 0.1923494371 7
-23.5 -2.5 -9.3 0.6531628559 8
-23.5 -2.5 2.7 0.3611451936 8
-23.5 -2.5 6.3 0.356526735 5
-23.5 -1.5 -9.3 1.048620726 16
-23.5 -1.5 -8.7 0.3915756373 16
-23.5 -1.5 -5.1 0.5031333174 13
-23.5 -1.5 -0.3 0.1169417729 13
-23.5 -1.5 1.5 0.9488170917 15
-23.5 -1.5 3.9 0.3629622954 13
-23.5 -1.5 5.7 0.6845115307 13
-23.5 -1.5 6.9 0.2639822591 13
-23.5 -1.5 9.3 0.05246454904 14
-23.5 -1.5 13.5 0.1250313274 18
-23.5 -0.5 -14.7 0.2155268888 23
-23.5 -0.5 -13.5 0.2782578259 24
-23.5 -0.5 -11.1 0.2066903912 17
-23.5 -0.5 -9.3 0.0775993691 17
-23.5 -0.5 -6.9 0.05555948865 11
-23.5 -0.5 -0.3 0.2431747595 16
-23.5 -0.5 1.5 0.05168217169 15
-23.5 -0.5 3.3 0.3877904545 18
-23.5 -0.5 3.9 0.1001742814 18
-23.5 -0.5 4.5 0.1468592785 20
-23.5 -0.5 5.1 0.6931458497 22
-23.5 -0.5 6.3 0.6962707397 22
-23.5 -0.5 6.9 0.1738656597 21
-23.5 -0.5 8.1 0.1995062289 19
-23.5 -0.5 8.7 0.0383314208 19
-23.5 0.5 -11.7 0.4495766283 14
-23.5 0.5 -6.3 0.2011478918 23
-23.5 0.5 -3.9 0.2428646786 21
-23.5 0.5 -2.7 0.6484392727 18
-23.5 0.5 -0.3 0.4386106678 16
-23.5 0.5 0.3 0.1025241304 15
-23.5 0.5 14.1 0.5723054864 9
-23.5 1.5 -13.5 0.05436474551 15
-23.5 1.5 -12.3 0.1071135797 19
-23.5 1.5 -8.7 0.1880853392 22
-23.5 1.5 -6.9 0.4071904211 15
-23.5 1.5 -0.9 0.1850575962 17
-23.5 1.5 -0.3 0.6097155479 14
-23.5 1.5 0.9 0.5517496404 10
-23.5 1.5 3.3 0.515914457 12
-23.5 1.5 3.9 0.3514154103 14
-23.5 1.5 9.3 0.1009443829 14
-23.5 2.5 -14.1 0.1464643215 20
-23.5 2.5 -10.5 0.2115442516 17
-23.5 2.5 -9.3 0.05032752928 16
-23.5 2.5 -0.9 0.2077818464 15
-23.5 2.5 -0.3 0.3341242857 15
-23.5 2.5 0.3 0.07204162236 16
-23.5 2.5 2.1 0.1601218411 14
-23.5 2.5 3.3 0.1018372026 14
-23.5 2.5 3.9 0.5044071041 14
-23.5 2.5 5.7 0.3799861127 17
-23.5 2.5 13.5 0.244865682 12
-23.5 3.5 -12.3 0.02280669702 22
-23.5 3.5 -11.7 0.1371359521 21
-23.5 3.5 -9.3 0.2547010184 20
-23.5 3.5 -7.5 0.1890595241 21
-23.5 3.5 -5.1 0.09806890696 18
-23.5 3.5 -2.1 0.3910834398 16
-23.5 3.5 -0.9 0.4695742483 16
-23.5 3.5 1.5 0.1821153773 18
-23.5 3.5 3.9 0.1229293541 14
-23.5 3.5 5.1 0.4284879018 13
-23.5 3.5 6.3 0.3201026768 13
-23.5 4.5 -14.1 0.2332853442 24
-23.5 4.5 -12.9 0.6812040463 24
-23.5 4.5 -12.3 0.01948240883 21
-23.5 4.5 -7.5 0.367064735 19
-23.5 4.5 -6.9 0.2496646363 16
-23.5 4.5 -2.7 0.3962262296 16
-23.5 4.5 0.9 0.03557679912 15
-23.5 4.5 11.1 0.08977304702 23
-23.5 5.5 -14.1 0.1933757397 17
-23.5 5.5 -5.1 0.30745391 14
-23.5 5.5 -4.5 0.3276596543 14
-23.5 5.5 -1.5 0.1283043067 16
-23.5 5.5 -0.9 0.06757772217 14
-23.5 5.5 3.9 0.1660566408 14
-23.5 5.5 6.3 0.1346272869 14
-23.5 5.5 9.9 0.4888247642 12
-23.5 6.5 -13.5 0.009794544658 25
-23.5 6.5 -11.1 0.03439070221 18
-23.5 6.5 -9.9 0.2423912466 18
-23.5 6.5 -8.7 0.3062248213 18
-23.5 6.5 -6.9 0.2660085176 17
-23.5 6.5 -5.7 0.1437641645 15
-23.5 6.5 -3.3 0.2068925964 16
-23.5 6.5 -2.1 0.09989455334 20
-23.5 6.5 -1.5 0.3942795921 18
-23.5 6.5 0.3 0.1694089432 12
-23.5 6.5 8.7 0.2237611092 11
-23.5 7.5 -14.1 0.07526929487 21
-23.5 7.5 -13.5 0.2103087987 19
-23.5 7.5 -9.9 0.2070416744 15
-23.5 7.5 -9.3 0.5930926453 15
-23.5 7.5 -5.7 0.1909693181 13
-23.5 7.5 -4.5 0.07746176041 13
-23.5 7.5 2.1 0.5632613684 17
-23.5 7.5 9.3 0.2419456674 11
-23.5 7.5 10.5 0.9991316914 13
-23.5 7.5 11.1 0.175844091 14
-23.5 8.5 -13.5 0.113103996 15
-23.5 8.5 -11.7 0.01313501484 16
-23.5 8.5 -10.5 0.07241250009 17
-23.5 8.5 -8.1 0.2876304106 15
-23.5 8.5 -7.5 0.08695115885 14
-23.5 8.5 -5.1 1.24834444 16
-23.5 8.5 2.7 0.2786297354 13
-23.5 8.5 3.9 0.635788418 12
-23.5 8.5 7.5 0.7040088504 9
-23.5 9.5 -11.1 0.1407453762 12
-23.5 9.5 -3.9 0.8503110555 13
-23.5 9.5 -1.5 0.2345970515 16
-23.5 9.5 0.3 0.460595508 14
-23.5 9.5 7.5 0.1311948735 12
-23.5 10.5 -11.1 0.2451877513 16
-23.5 10.5 -9.3 0.16013827 11
-23.5 10.5 -4.5 0.5396370896 9
-23.5 10.5 -2.7 0.2141906295 7
-23.5 10.5 -2.1 0.5319750121 9
-23.5 10.5 -1.5 0.2646129799 10
-23.5 10.5 0.3 0.6249532704 12
-23.5 10.5 11.1 0.1595376438 16
-23.5 10.5 14.1 0.03701659298 16
-23.5 11.5 -5.7 0.02904231355 12
-23.5 11.5 -2.7 0.06790232882 10
-23.5 11.5 0.3 0.3230365591 13
-23.5 11.5 1.5 0.2001132034 14
-23.5 11.5 6.9 0.5511145891 15
-23.5 11.5 9.3 0.747609657 11
-23.5 12.5 -11.7 1.184978927 11
-23.5 12.5 -0.9 0.7808473404 13
-23.5 12.5 -0.3 0.393614111 12
-23.5 12.5 0.9 0.03427541922 14
-23.5 12.5 2.7 0.6082647073 12
-23.5 12.5 3.9 0.09324609637 10
-23.5 12.5 8.7 0.1717029925 20
-23.5 13.5 -8.1 1.137358705 10
-23.5 13.5 -5.1 0.2148956633 10
-23.5 13.5 4.5 0.9839243712 7
-23.5 13.5 9.9 0.1168043054 9
-23.5 13.5 14.7 0.1185275944 11
-23.5 14.5 -14.1 0.1450286777 19
-23.5 14.5 -11.1 0.6731400914 15
-23.5 14.5 -10.5 0.4656344568 15
-23.5 14.5 -2.7 0.7247463615 8
-23.5 14.5 0.3 1.019257995 10
-23.5 14.5 3.9 0.02778890349 12
-23.5 15.5 -12.9 0.09717031084 17
-23.5 15.5 -8.7 1.300951177 10
-23.5 15.5 -2.7 2.874208877 7
-23.5 15.5 1.5 0.8974903678 7
-23.5 15.5 9.3 0.02433339586 10
-23.5 15.5 9.9 0.02907003911 10
-23.5 16.5 -14.7 0.07429161643 15
-23.5 16.5 -10.5 0.4307708079 9
-23.5 16.5 -2.1 0.8109495477 7
-23.5 16.5 -0.9 0.5878890779 7
-23.5 16.5 5.7 0.1347397326 10
-23.5 16.5 9.9 0.7944633521 10
-23.5 17.5 -6.9 0.07884585005 11
-23.5 17.5 -2.1 0.05008904027 14
-23.5 17.5 -0.3 0.1363184986 16
-23.5 17.5 2.1 0.249012374 14
-23.5 17.5 2.7 0.01623130036 14
-23.5 17.5 5.1 0.4465664992 12
-23.5 17.5 7.5 0.1366866079 12
-23.5 18.5 -9.3 0.1536062296 12
-23.5 18.5 -7.5 0.4291628976 11
-23.5 18.5 -4.5 0.4541439823 12
-23.5 18.5 -0.3 0.8086636401 9
-23.5 18.5 0.3 0.4688193502 6
-23.5 18.5 6.9 0.4481212672 15
-23.5 18.5 8.1 0.1048154115 15
-23.5 18.5 10.5 0.2803255921 16
-23.5 19.5 -12.3 0.09108200148 17
-23.5 19.5 -11.7 0.1878356403 15
-23.5 19.5 -8.1 0.2022626011 15
-23.5 19.5 -6.9 0.4923987521 18
-23.5 19.5 -3.9 0.1729967597 14
-23.5 19.5 1.5 2.105933845 14
-23.5 20.5 -9.9 2.074461533 5
-23.5 20.5 -9.3 0.7957749603 4
-23.5 20.5 3.9 0.9144577242 9
-23.5 20.5 5.7 0.09529539866 10
-23.5 20.5 6.3 1.591794366 9
-23.5 20.5 8.1 0.4904387406 9
-23.5 21.5 -6.9 0.7803036784 9
-23.5 21.5 -3.3 0.3790286802 7
-23.5 21.5 -2.1 0.7544815877 8
-23.5 21.5 4.5 0.0580051576 10
-23.5 21.5 8.1 0.4964759866 9
-23.5 22.5 -8.7 0.009866866992 12
-23.5 22.5 -5.1 0.3555666559 11
-23.5 22.5 -0.9 0.09520162167 8
-23.5 23.5 -11.1 0.2610270446 9
-23.5 23.5 -4.5 0.02372304144 5
-23.5 23.5 0.9 0.5557579036 4
-23.5 23.5 4.5 1.632748891 3
-23.5 24.5 -6.9 2.520891482 1
-22.5 -24.5 -8.1 0.1875862092 10
-22.5 -24.5 -7.5 0.256623377 8
-22.5 -24.5 -2.1 4.39659789 4
-22.5 -24.5 2.7 0.6681932257 4
-22.5 -24.5 14.7 0.3102661874 4
-22.5 -23.5 -14.7 0.1727356121 11
-22.5 -23.5 -3.3 0.1686203234 10
-22.5 -23.5 3.3 1.172567129 9
-22.5 -22.5 -10.5 0.2832480529 9
-22.5 -22.5 0.9 1.111470516 10
-22.5 -22.5 6.3 1.045469399 14
-22.5 -22.5 8.1 0.01244579149 16
-22.5 -22.5 10.5 0.1019808803 13
-22.5 -22.5 11.1 0.03194711696 12
-22.5 -22.5 13.5 1.490490015 13
-22.5 -21.5 -11.1 0.2000170316 12
-22.5 -21.5 -9.3 0.2500706945 12
-22.5 -21.5 -8.1 0.1335454212 10
-22.5 -21.5 -7.5 0.4067356233 11
-22.5 -21.5 -1.5 0.5731767857 12
-22.5 -21.5 -0.9 0.1979702091 12
-22.5 -21.5 0.3 0.1590495485 14
-22.5 -21.5 1.5 0.1679655635 13
-22.5 -21.5 9.3 0.7362598082 10
-22.5 -21.5 12.3 0.1713781317 13
-22.5 -21.5 14.7 0.2906467306 12
-22.5 -20.5 -11.7 3.721007402 8
-22.5 -20.5 -9.3 0.02361933297 12
-22.5 -20.5 -6.9 0.05525385647 14
-22.5 -20.5 -6.3 0.1762439631 15
-22.5 -20.5 4.5 0.05338569068 16
-22.5 -20.5 7.5 0.5846401791 17
-22.5 -20.5 11.1 0.6484411652 12
-22.5 -20.5 12.9 0.5259471077 17
-22.5 -19.5 -14.1 2.989764763 16
-22.5 -19.5 -3.9 0.5284603834 11
-22.5 -19.5 12.3 0.4014619507 12
-22.5 -18.5 -13.5 0.5700562211 13
-22.5 -18.5 -12.3 0.7546062888 10
-22.5 -18.5 2.1 0.06097934952 18
-22.5 -18.5 5.1 0.05653935609 19
-22.5 -18.5 5.7 0.2242348365 17
-22.5 -18.5 12.3 0.9567299782 9
-22.5 -17.5 -14.7 0.03399161055 25
-22.5 -17.5 -14.1 0.1692756026 23
